statusId,sensorName,value,timestamp
108199,12,orientation,"[32.42,-134.72,-61.949997]",1560902854987
108203,12,orientation,"[225.22,73.09,-69.95]",1560902854997
108207,12,orientation,"[220.33,72.86,-62.739998]",1560902855007
108211,12,orientation,"[224.48999,76.29,-62.69]",1560902855017
108215,12,orientation,"[230.53,80.17,-64.22]",1560902855027
108219,12,orientation,"[240.40999,86.61,-66.63]",1560902855037
108223,12,orientation,"[252.70999,94.93,-69.799995]",1560902855047
108227,12,orientation,"[251.09999,92.25,-73.4]",1560902855057
108231,12,orientation,"[250.04999,89.38,-79.2]",1560902855067
108235,12,orientation,"[118.909996,-42.079998,-76.11]",1560902855077
108239,12,orientation,"[91.079994,-72.99,-35.05]",1560902855088
108243,12,orientation,"[89.36,-75.18,-17.06]",1560902855097
108247,12,orientation,"[71.85,-85.09,-3.9199998]",1560902855107
108251,12,orientation,"[58.66,-90.869995,1.29]",1560902855117
108255,12,orientation,"[52.55,-93.74,3.12]",1560902855127
108259,12,orientation,"[51.309998,-94.03,4.0099998]",1560902855137
108263,12,orientation,"[51.64,-93.5,4.54]",1560902855147
108267,12,orientation,"[51.09,-93.36,5.06]",1560902855157
108271,12,orientation,"[50.14,-93.36,5.5499997]",1560902855167
108275,12,orientation,"[48.37,-93.4,6.37]",1560902855177
108279,12,orientation,"[44.18,-93.28,8.44]",1560902855187
108283,12,orientation,"[37.85,-93.439995,10.75]",1560902855198
108287,12,orientation,"[30.91,-93.56,12.809999]",1560902855207
108291,12,orientation,"[24.84,-93.56,14.32]",1560902855217
108295,12,orientation,"[19.93,-93.479996,15.33]",1560902855227
108299,12,orientation,"[15.98,-93.409996,16.02]",1560902855237
108303,12,orientation,"[13.34,-93.259995,16.38]",1560902855247
108307,12,orientation,"[11.88,-92.939995,16.48]",1560902855258
108311,12,orientation,"[11.08,-92.25,16.46]",1560902855267
108315,12,orientation,"[10.58,-91.659996,16.39]",1560902855277
108319,12,orientation,"[10.48,-91.259995,16.26]",1560902855287
108323,12,orientation,"[10.32,-90.869995,16.19]",1560902855297
108328,12,orientation,"[10.0199995,-90.659996,16.23]",1560902855308
108331,12,orientation,"[10.11,-90.49,16.24]",1560902855317
108335,12,orientation,"[8.49,-92.56,16.71]",1560902855327
108339,12,orientation,"[0.06,-96.47,20.3]",1560902855337
108343,12,orientation,"[357.0,-104.59,23.97]",1560902855347
108347,12,orientation,"[0.45999998,-99.6,21.38]",1560902855357
108351,12,orientation,"[131.31999,-49.399998,-3.9099998]",1560902855368
108355,12,orientation,"[154.67,2.11,-24.519999]",1560902855377
108359,12,orientation,"[162.81999,19.9,-31.779999]",1560902855387
108363,12,orientation,"[173.19,34.98,-40.02]",1560902855397
108367,12,orientation,"[188.23,52.809998,-45.14]",1560902855407
108371,12,orientation,"[203.53,69.25,-45.95]",1560902855417
108375,12,orientation,"[220.53,83.14,-46.3]",1560902855428
108379,12,orientation,"[260.66998,105.06,-50.05]",1560902855437
108383,12,orientation,"[260.47,100.729996,-83.88]",1560902855447
108387,12,orientation,"[70.22,-85.34,-23.05]",1560902855457
108391,12,orientation,"[65.08,-85.369995,-11.0199995]",1560902855467
108395,12,orientation,"[58.43,-85.61,-2.6599998]",1560902855478
108399,12,orientation,"[44.98,-89.59,3.03]",1560902855487
108403,12,orientation,"[36.46,-92.909996,5.73]",1560902855497
108407,12,orientation,"[31.929998,-95.35,6.99]",1560902855507
108411,12,orientation,"[29.3,-96.979996,7.79]",1560902855517
108415,12,orientation,"[28.55,-96.68,8.429999]",1560902855528
108419,12,orientation,"[27.789999,-96.049995,9.15]",1560902855537
108423,12,orientation,"[26.65,-95.85,9.8]",1560902855547
108427,12,orientation,"[25.199999,-96.02,10.37]",1560902855557
108431,12,orientation,"[23.189999,-96.619995,10.98]",1560902855567
108435,12,orientation,"[20.75,-97.42,11.73]",1560902855577
108439,12,orientation,"[17.92,-98.67,12.62]",1560902855588
108443,12,orientation,"[15.639999,-99.85,13.33]",1560902855597
108447,12,orientation,"[13.78,-100.4,14.009999]",1560902855607
108451,12,orientation,"[12.44,-100.35,14.559999]",1560902855617
108455,12,orientation,"[11.57,-99.799995,14.94]",1560902855627
108459,12,orientation,"[11.42,-98.939995,15.04]",1560902855638
108463,12,orientation,"[11.83,-97.92,14.96]",1560902855647
108467,12,orientation,"[12.83,-96.869995,14.69]",1560902855657
108471,12,orientation,"[14.13,-96.03,14.349999]",1560902855667
108475,12,orientation,"[15.66,-95.06,14.009999]",1560902855677
108479,12,orientation,"[17.5,-93.35,13.75]",1560902855687
108483,12,orientation,"[16.359999,-94.43,14.32]",1560902855698
108487,12,orientation,"[5.0899997,-97.82,19.91]",1560902855707
108491,12,orientation,"[353.36,-105.479996,29.099998]",1560902855717
108495,12,orientation,"[1.37,-136.04,41.75]",1560902855727
108499,12,orientation,"[55.62,144.48999,35.48]",1560902855737
108503,12,orientation,"[130.73999,93.729996,-1.64]",1560902855748
108507,12,orientation,"[161.12999,75.34,-12.65]",1560902855757
108511,12,orientation,"[167.14,66.33,-17.48]",1560902855767
108515,12,orientation,"[173.9,70.11,-22.939999]",1560902855777
108519,12,orientation,"[194.65999,83.45,-31.5]",1560902855787
108523,12,orientation,"[17.699999,-152.37999,-53.67]",1560902855798
108531,12,orientation,"[32.13,-101.06,3.7099998]",1560902855807
108532,12,orientation,"[26.33,-96.43,10.15]",1560902855817
108535,12,orientation,"[18.55,-97.53,14.29]",1560902855827
108539,12,orientation,"[17.14,-98.35,14.88]",1560902855837
108543,12,orientation,"[17.75,-97.14,14.73]",1560902855847
108547,12,orientation,"[19.18,-95.15,14.42]",1560902855858
108551,12,orientation,"[20.5,-93.659996,14.139999]",1560902855867
108555,12,orientation,"[21.0,-93.03,14.04]",1560902855877
108559,12,orientation,"[20.22,-93.229996,14.19]",1560902855887
108563,12,orientation,"[18.23,-93.85,14.61]",1560902855897
108567,12,orientation,"[15.559999,-94.689995,15.25]",1560902855907
108571,12,orientation,"[12.73,-95.59,15.94]",1560902855918
108575,12,orientation,"[10.0,-96.409996,16.609999]",1560902855927
108579,12,orientation,"[7.5099998,-97.079994,17.22]",1560902855937
108583,12,orientation,"[5.2999997,-97.56,17.77]",1560902855947
108587,12,orientation,"[3.54,-97.829994,18.14]",1560902855958
108591,12,orientation,"[2.11,-97.909996,18.39]",1560902855967
108595,12,orientation,"[1.12,-97.84,18.52]",1560902855977
108599,12,orientation,"[0.32999998,-97.689995,18.609999]",1560902855987
108603,12,orientation,"[359.55,-97.34,18.77]",1560902855997
108607,12,orientation,"[359.38,-97.06,18.77]",1560902856008
108611,12,orientation,"[359.6,-96.88,18.69]",1560902856017
108615,12,orientation,"[0.37,-96.77,18.47]",1560902856027
108619,12,orientation,"[1.55,-96.09,18.1]",1560902856038
108623,12,orientation,"[359.66,-94.45,18.949999]",1560902856047
108627,12,orientation,"[2.51,-94.799995,18.19]",1560902856057
108631,12,orientation,"[7.46,-95.5,16.529999]",1560902856067
108635,12,orientation,"[44.489998,-86.35,4.77]",1560902856078
108639,12,orientation,"[110.59,-59.66,-12.33]",1560902856087
108643,12,orientation,"[133.23999,-32.19,-28.15]",1560902856097
108647,12,orientation,"[141.81,-15.549999,-45.67]",1560902856107
108651,12,orientation,"[162.87,8.139999,-69.11]",1560902856117
108655,12,orientation,"[257.02,98.07,-73.15]",1560902856127
108659,12,orientation,"[281.52,117.46,-61.469997]",1560902856137
108663,12,orientation,"[287.05,120.799995,-58.789997]",1560902856147
108667,12,orientation,"[29.359999,-135.94,-72.01]",1560902856157
108671,12,orientation,"[70.07,-86.59,-25.939999]",1560902856168
108675,12,orientation,"[72.14,-82.14,-14.36]",1560902856177
108679,12,orientation,"[67.6,-82.82,-7.39]",1560902856187
108683,12,orientation,"[52.09,-88.78,-1.43]",1560902856198
108687,12,orientation,"[43.19,-93.259995,0.75]",1560902856207
108691,12,orientation,"[39.5,-95.39,1.8299999]",1560902856217
108695,12,orientation,"[38.44,-95.869995,2.4199998]",1560902856227
108699,12,orientation,"[39.18,-94.9,2.8999999]",1560902856237
108703,12,orientation,"[39.73,-94.04,3.4099998]",1560902856247
108707,12,orientation,"[39.64,-93.509995,3.99]",1560902856257
108711,12,orientation,"[38.98,-93.22,4.67]",1560902856267
108715,12,orientation,"[37.989998,-92.95,5.44]",1560902856277
108719,12,orientation,"[36.54,-92.72,6.29]",1560902856287
108723,12,orientation,"[34.8,-92.53,7.1299996]",1560902856297
108729,12,orientation,"[33.13,-92.42,7.81]",1560902856307
108731,12,orientation,"[31.42,-92.34,8.42]",1560902856317
108735,12,orientation,"[29.849998,-92.329994,8.889999]",1560902856328
108739,12,orientation,"[28.41,-92.369995,9.28]",1560902856337
108743,12,orientation,"[27.349998,-92.329994,9.55]",1560902856347
108747,12,orientation,"[26.72,-92.03,9.7699995]",1560902856357
108751,12,orientation,"[26.609999,-91.479996,9.88]",1560902856367
108755,12,orientation,"[26.869999,-90.909996,9.889999]",1560902856377
108759,12,orientation,"[27.25,-90.329994,9.87]",1560902856387
108763,12,orientation,"[27.76,-89.74,9.809999]",1560902856397
108767,12,orientation,"[27.08,-89.4,10.099999]",1560902856407
108771,12,orientation,"[21.33,-90.45,11.86]",1560902856418
108775,12,orientation,"[11.98,-93.35,14.96]",1560902856427
108779,12,orientation,"[3.28,-97.53,18.85]",1560902856437
108783,12,orientation,"[7.4199996,-85.81,17.07]",1560902856448
108787,12,orientation,"[147.51,-52.879997,8.57]",1560902856457
108791,12,orientation,"[153.53,-26.68,-0.48999998]",1560902856467
108795,12,orientation,"[154.70999,-14.13,-5.7599998]",1560902856477
108799,12,orientation,"[154.22,-8.95,-10.84]",1560902856487
108803,12,orientation,"[156.66,2.04,-16.359999]",1560902856497
108807,12,orientation,"[161.43,16.22,-22.81]",1560902856507
108811,12,orientation,"[169.79,32.149998,-31.369999]",1560902856518
108815,12,orientation,"[241.75,92.799995,-53.199997]",1560902856527
108819,12,orientation,"[194.70999,39.19,-77.81]",1560902856537
108823,12,orientation,"[68.159996,-83.86,-17.56]",1560902856547
108827,12,orientation,"[58.879997,-85.67,-7.31]",1560902856557
108831,12,orientation,"[43.629997,-90.86,-0.78]",1560902856567
108835,12,orientation,"[33.16,-94.939995,3.08]",1560902856577
108839,12,orientation,"[30.4,-95.68,4.47]",1560902856587
108843,12,orientation,"[29.699999,-95.369995,5.2]",1560902856597
108847,12,orientation,"[29.57,-94.909996,5.68]",1560902856607
108851,12,orientation,"[29.279999,-94.509995,6.21]",1560902856618
108855,12,orientation,"[28.789999,-94.259995,6.75]",1560902856627
108859,12,orientation,"[27.939999,-94.27,7.3399997]",1560902856637
108863,12,orientation,"[27.18,-94.24,7.89]",1560902856648
108867,12,orientation,"[26.68,-94.06,8.389999]",1560902856657
108871,12,orientation,"[26.24,-93.829994,8.84]",1560902856667
108875,12,orientation,"[26.08,-93.5,9.179999]",1560902856677
108879,12,orientation,"[26.019999,-93.21,9.429999]",1560902856687
108883,12,orientation,"[26.07,-92.9,9.63]",1560902856697
108887,12,orientation,"[26.5,-92.56,9.69]",1560902856708
108891,12,orientation,"[27.16,-92.24,9.639999]",1560902856717
108895,12,orientation,"[27.93,-91.93,9.51]",1560902856727
108899,12,orientation,"[28.599998,-91.79,9.3]",1560902856737
108903,12,orientation,"[29.47,-91.64,8.98]",1560902856747
108907,12,orientation,"[30.56,-91.43,8.59]",1560902856757
108911,12,orientation,"[32.66,-90.53,8.11]",1560902856767
108915,12,orientation,"[38.66,-87.32,7.5899997]",1560902856777
108919,12,orientation,"[36.94,-88.24,7.54]",1560902856787
108923,12,orientation,"[28.65,-89.43,10.08]",1560902856797
108933,12,orientation,"[17.63,-91.99,13.33]",1560902856807
108934,12,orientation,"[20.09,-86.75,13.88]",1560902856817
108935,12,orientation,"[135.28,-50.579998,-1.49]",1560902856827
108939,12,orientation,"[156.43,2.48,-25.26]",1560902856837
108943,12,orientation,"[175.84999,38.27,-36.38]",1560902856847
108947,12,orientation,"[192.76999,59.289997,-40.54]",1560902856857
108951,12,orientation,"[210.09999,72.39,-45.26]",1560902856867
108955,12,orientation,"[233.43999,86.229996,-50.55]",1560902856877
108959,12,orientation,"[275.86,112.409996,-62.66]",1560902856887
108963,12,orientation,"[51.289997,-112.02,-50.8]",1560902856897
108967,12,orientation,"[59.39,-92.65,-17.21]",1560902856907
108971,12,orientation,"[59.87,-87.78,-7.8999996]",1560902856918
108975,12,orientation,"[52.16,-88.54,-1.79]",1560902856927
108979,12,orientation,"[43.78,-91.2,0.97999996]",1560902856937
108983,12,orientation,"[39.16,-93.079994,2.12]",1560902856947
108987,12,orientation,"[36.77,-93.909996,2.77]",1560902856958
108991,12,orientation,"[35.61,-94.14,3.1699998]",1560902856967
108995,12,orientation,"[34.94,-94.14,3.47]",1560902856977
108999,12,orientation,"[34.32,-94.04,3.82]",1560902856987
109003,12,orientation,"[33.57,-94.02,4.2]",1560902856997
109007,12,orientation,"[32.579998,-93.93,4.77]",1560902857008
109011,12,orientation,"[31.58,-93.78,5.39]",1560902857017
